gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
006078,40272,2013-12-31,2013-12-31,2014-04-30,30.009,0.209,12.854,21.417,21.558,22.965,22.965,2.711,19.639,0.339,0.120,0.209,0.183,0.464,0.164,0.148,0.187,0.261,0.231,0.271,0.261,0.191,0.261,0.319,0.237,0.411,0.610,0.389,0.389,0.389,0.059,0.054,0.217,0.323,0.317,0.280,1.512,0.000,0.301,0.500,1.101,0.727,0.219,0.671,2.713,0.637,0.560,0.442,1.274,7.621,10.121,0.724,1.997,2.950,138.024,2.947,0.897,5.768,7.401,1.231,2.018,2.703,0.088,0.000,0.000,-0.016,5.471,2.049,1.58%,IFF,45950610
006078,40272,2013-12-31,2014-03-31,2014-05-31,30.291,0.195,12.325,20.985,21.119,22.107,22.107,2.694,19.038,0.324,0.123,0.213,0.187,0.468,0.167,0.152,0.194,0.265,0.236,0.271,0.265,0.179,0.265,0.324,0.246,0.422,0.607,0.391,0.402,0.392,0.051,0.049,0.185,0.327,0.338,0.289,1.502,0.027,0.283,0.498,1.203,0.799,0.219,0.674,2.781,0.645,0.563,0.444,1.294,8.814,11.850,0.652,2.061,3.060,143.079,3.007,0.902,5.459,8.264,1.257,2.071,2.742,0.088,0.000,0.000,-0.016,5.321,2.084,1.57%,IFF,45950610
006078,40272,2013-12-31,2014-03-31,2014-06-30,31.822,0.195,12.325,22.047,22.187,23.225,23.225,2.830,20.000,0.324,0.123,0.213,0.187,0.468,0.167,0.152,0.194,0.265,0.236,0.271,0.265,0.179,0.265,0.324,0.246,0.422,0.607,0.391,0.402,0.392,0.051,0.049,0.185,0.327,0.338,0.289,1.502,0.027,0.283,0.498,1.203,0.799,0.219,0.674,2.781,0.645,0.563,0.444,1.294,8.814,11.850,0.652,2.061,3.060,143.079,3.007,0.902,5.459,8.264,1.257,2.071,2.742,0.088,0.000,0.000,-0.016,5.590,2.189,1.50%,IFF,45950610
006078,40272,2013-12-31,2014-03-31,2014-07-31,30.818,0.195,12.325,21.351,21.487,22.492,22.492,2.741,19.369,0.324,0.123,0.213,0.187,0.468,0.167,0.152,0.194,0.265,0.236,0.271,0.265,0.179,0.265,0.324,0.246,0.422,0.607,0.391,0.402,0.392,0.051,0.049,0.185,0.327,0.338,0.289,1.502,0.027,0.283,0.498,1.203,0.799,0.219,0.674,2.781,0.645,0.563,0.444,1.294,8.814,11.850,0.652,2.061,3.060,143.079,3.007,0.902,5.459,8.264,1.257,2.071,2.742,0.088,0.000,0.000,-0.016,5.413,2.120,1.54%,IFF,45950610
006078,40272,2013-12-31,2014-06-30,2014-08-31,29.965,0.189,12.898,20.990,21.121,22.133,22.133,2.725,18.589,0.328,0.125,0.216,0.189,0.472,0.167,0.155,0.197,0.261,0.238,0.271,0.261,0.178,0.261,0.324,0.249,0.427,0.616,0.382,0.383,0.383,0.049,0.049,0.183,0.333,0.344,0.279,1.430,0.002,0.275,0.508,1.291,0.877,0.219,0.699,2.683,0.620,0.549,0.430,1.222,9.237,12.465,0.664,2.145,3.213,144.707,2.960,0.905,5.413,8.133,1.240,2.013,2.703,0.087,0.000,0.000,-0.020,5.159,2.206,1.54%,IFF,45950610
006078,40272,2013-12-31,2014-06-30,2014-09-30,28.281,0.189,12.898,19.810,19.933,20.889,20.889,2.572,17.544,0.328,0.125,0.216,0.189,0.472,0.167,0.155,0.197,0.261,0.238,0.271,0.261,0.178,0.261,0.324,0.249,0.427,0.616,0.382,0.383,0.383,0.049,0.049,0.183,0.333,0.344,0.279,1.430,0.002,0.275,0.508,1.291,0.877,0.219,0.699,2.683,0.620,0.549,0.430,1.222,9.237,12.465,0.664,2.145,3.213,144.707,2.960,0.905,5.413,8.133,1.240,2.013,2.703,0.087,0.000,0.000,-0.020,4.869,2.082,1.96%,IFF,45950610
006078,40272,2013-12-31,2014-06-30,2014-10-31,29.245,0.189,12.898,20.486,20.613,21.601,21.601,2.659,18.143,0.328,0.125,0.216,0.189,0.472,0.167,0.155,0.197,0.261,0.238,0.271,0.261,0.178,0.261,0.324,0.249,0.427,0.616,0.382,0.383,0.383,0.049,0.049,0.183,0.333,0.344,0.279,1.430,0.002,0.275,0.508,1.291,0.877,0.219,0.699,2.683,0.620,0.549,0.430,1.222,9.237,12.465,0.664,2.145,3.213,144.707,2.960,0.905,5.413,8.133,1.240,2.013,2.703,0.087,0.000,0.000,-0.020,5.035,2.153,1.90%,IFF,45950610
006078,40272,2013-12-31,2014-09-30,2014-11-30,28.784,0.211,13.111,20.480,20.605,21.526,21.526,2.679,17.514,0.331,0.126,0.217,0.190,0.471,0.168,0.156,0.198,0.257,0.238,0.271,0.257,0.177,0.257,0.322,0.251,0.426,0.624,0.374,0.376,0.375,0.048,0.048,0.193,0.334,0.341,0.277,1.413,0.004,0.278,0.511,1.306,0.921,0.219,0.689,2.622,0.600,0.539,0.424,1.174,9.541,12.856,0.692,2.158,3.240,143.639,2.946,0.904,5.448,7.891,1.227,1.967,2.689,0.086,0.000,0.000,-0.024,4.997,1.329,1.86%,IFF,45950610
006078,40272,2013-12-31,2014-09-30,2014-12-31,28.838,0.211,13.111,20.518,20.644,21.566,21.566,2.684,17.546,0.331,0.126,0.217,0.190,0.471,0.168,0.156,0.198,0.257,0.238,0.271,0.257,0.177,0.257,0.322,0.251,0.426,0.624,0.374,0.376,0.375,0.048,0.048,0.193,0.334,0.341,0.277,1.413,0.004,0.278,0.511,1.306,0.921,0.219,0.689,2.622,0.600,0.539,0.424,1.174,9.541,12.856,0.692,2.158,3.240,143.639,2.946,0.904,5.448,7.891,1.227,1.967,2.689,0.086,0.000,0.000,-0.024,5.006,1.332,1.85%,IFF,45950610
006078,40272,2013-12-31,2014-09-30,2015-01-31,30.189,0.211,13.111,21.480,21.611,22.577,22.577,2.810,18.369,0.331,0.126,0.217,0.190,0.471,0.168,0.156,0.198,0.257,0.238,0.271,0.257,0.177,0.257,0.322,0.251,0.426,0.624,0.374,0.376,0.375,0.048,0.048,0.193,0.334,0.341,0.277,1.413,0.004,0.278,0.511,1.306,0.921,0.219,0.689,2.622,0.600,0.539,0.424,1.174,9.541,12.856,0.692,2.158,3.240,143.639,2.946,0.904,5.448,7.891,1.227,1.967,2.689,0.086,0.000,0.000,-0.024,5.241,1.394,1.77%,IFF,45950610
006078,40272,2014-12-31,2014-12-31,2015-02-28,31.794,0.185,13.318,23.814,24.002,24.097,24.097,3.197,19.045,0.338,0.134,0.222,0.195,0.471,0.178,0.163,0.201,0.278,0.248,0.245,0.278,0.194,0.278,0.326,0.252,0.416,0.618,0.380,0.384,0.381,0.055,0.055,0.243,0.333,0.289,0.270,1.375,0.009,0.263,0.474,1.321,0.999,0.263,0.724,2.738,0.615,0.564,0.436,1.299,9.028,11.644,0.922,2.200,3.296,132.291,2.965,0.905,6.066,7.312,1.257,2.034,2.593,0.082,0.000,0.000,-0.030,6.501,1.402,1.54%,IFF,45950610
006078,40272,2014-12-31,2014-12-31,2015-03-31,30.527,0.185,13.318,22.930,23.110,23.202,23.202,3.069,18.287,0.338,0.134,0.222,0.195,0.471,0.178,0.163,0.201,0.278,0.248,0.245,0.278,0.194,0.278,0.326,0.252,0.416,0.618,0.380,0.384,0.381,0.055,0.055,0.243,0.333,0.289,0.270,1.375,0.009,0.263,0.474,1.321,0.999,0.263,0.724,2.738,0.615,0.564,0.436,1.299,9.028,11.644,0.922,2.200,3.296,132.291,2.965,0.905,6.066,7.312,1.257,2.034,2.593,0.082,0.000,0.000,-0.030,6.242,1.350,1.60%,IFF,45950610
006078,40272,2014-12-31,2014-12-31,2015-04-30,29.838,0.185,13.318,22.412,22.589,22.678,22.678,3.000,17.874,0.338,0.134,0.222,0.195,0.471,0.178,0.163,0.201,0.278,0.248,0.245,0.278,0.194,0.278,0.326,0.252,0.416,0.618,0.380,0.384,0.381,0.055,0.055,0.243,0.333,0.289,0.270,1.375,0.009,0.263,0.474,1.321,0.999,0.263,0.724,2.738,0.615,0.564,0.436,1.299,9.028,11.644,0.922,2.200,3.296,132.291,2.965,0.905,6.066,7.312,1.257,2.034,2.593,0.082,0.000,0.000,-0.030,6.102,1.319,1.64%,IFF,45950610
006078,40272,2014-12-31,2015-03-31,2015-05-31,31.389,0.165,13.679,22.674,22.892,22.334,22.334,3.113,18.701,0.322,0.141,0.223,0.196,0.470,0.182,0.169,0.201,0.278,0.241,0.245,0.278,0.192,0.278,0.324,0.256,0.419,0.628,0.371,0.374,0.371,0.049,0.048,0.219,0.325,0.317,0.271,1.366,0.008,0.264,0.496,1.384,1.034,0.263,0.750,2.681,0.591,0.543,0.422,1.192,10.588,13.306,0.830,2.312,3.425,140.028,2.958,0.891,5.715,7.655,1.228,1.957,2.562,0.083,0.000,0.000,-0.023,6.143,1.150,1.58%,IFF,45950610
006078,40272,2014-12-31,2015-03-31,2015-06-30,28.818,0.165,13.679,20.817,21.017,20.505,20.505,2.858,17.169,0.322,0.141,0.223,0.196,0.470,0.182,0.169,0.201,0.278,0.241,0.245,0.278,0.192,0.278,0.324,0.256,0.419,0.628,0.371,0.374,0.371,0.049,0.048,0.219,0.325,0.317,0.271,1.366,0.008,0.264,0.496,1.384,1.034,0.263,0.750,2.681,0.591,0.543,0.422,1.192,10.588,13.306,0.830,2.312,3.425,140.028,2.958,0.891,5.715,7.655,1.228,1.957,2.562,0.083,0.000,0.000,-0.023,5.640,1.056,1.72%,IFF,45950610
006078,40272,2014-12-31,2015-03-31,2015-07-31,30.479,0.165,13.679,22.017,22.229,21.687,21.687,3.023,18.159,0.322,0.141,0.223,0.196,0.470,0.182,0.169,0.201,0.278,0.241,0.245,0.278,0.192,0.278,0.324,0.256,0.419,0.628,0.371,0.374,0.371,0.049,0.048,0.219,0.325,0.317,0.271,1.366,0.008,0.264,0.496,1.384,1.034,0.263,0.750,2.681,0.591,0.543,0.422,1.192,10.588,13.306,0.830,2.312,3.425,140.028,2.958,0.891,5.715,7.655,1.228,1.957,2.562,0.083,0.000,0.000,-0.023,5.965,1.116,1.63%,IFF,45950610
006078,40272,2014-12-31,2015-06-30,2015-08-31,27.871,0.184,13.902,20.906,21.108,20.787,20.787,2.873,16.636,0.340,0.140,0.223,0.197,0.468,0.180,0.167,0.198,0.273,0.240,0.245,0.273,0.189,0.273,0.316,0.251,0.407,0.625,0.373,0.377,0.374,0.048,0.048,0.219,0.322,0.311,0.271,1.396,0.009,0.263,0.488,1.340,1.037,0.263,0.772,2.746,0.597,0.550,0.427,1.223,10.479,13.281,0.833,2.285,3.372,138.032,2.939,0.870,5.721,7.334,1.210,1.936,2.532,0.082,0.000,0.000,-0.028,5.439,1.215,1.72%,IFF,45950610
006078,40272,2014-12-31,2015-06-30,2015-09-30,26.271,0.184,13.902,19.706,19.896,19.594,19.594,2.708,15.681,0.340,0.140,0.223,0.197,0.468,0.180,0.167,0.198,0.273,0.240,0.245,0.273,0.189,0.273,0.316,0.251,0.407,0.625,0.373,0.377,0.374,0.048,0.048,0.219,0.322,0.311,0.271,1.396,0.009,0.263,0.488,1.340,1.037,0.263,0.772,2.746,0.597,0.550,0.427,1.223,10.479,13.281,0.833,2.285,3.372,138.032,2.939,0.870,5.721,7.334,1.210,1.936,2.532,0.082,0.000,0.000,-0.028,5.127,1.146,2.17%,IFF,45950610
006078,40272,2014-12-31,2015-06-30,2015-10-31,29.527,0.184,13.902,22.149,22.362,22.023,22.023,3.044,17.624,0.340,0.140,0.223,0.197,0.468,0.180,0.167,0.198,0.273,0.240,0.245,0.273,0.189,0.273,0.316,0.251,0.407,0.625,0.373,0.377,0.374,0.048,0.048,0.219,0.322,0.311,0.271,1.396,0.009,0.263,0.488,1.340,1.037,0.263,0.772,2.746,0.597,0.550,0.427,1.223,10.479,13.281,0.833,2.285,3.372,138.032,2.939,0.870,5.721,7.334,1.210,1.936,2.532,0.082,0.000,0.000,-0.028,5.763,1.288,1.93%,IFF,45950610
006078,40272,2014-12-31,2015-09-30,2015-11-30,29.588,0.192,13.881,22.643,22.772,22.729,22.729,3.144,19.433,0.355,0.140,0.229,0.201,0.473,0.181,0.168,0.198,0.271,0.242,0.245,0.271,0.188,0.271,0.320,0.253,0.398,0.616,0.383,0.398,0.383,0.047,0.046,0.191,0.331,0.316,0.280,1.455,0.039,0.269,0.475,1.263,0.894,0.263,0.774,2.909,0.622,0.566,0.443,1.309,10.277,13.248,0.709,2.061,3.079,138.428,2.865,0.841,5.686,7.005,1.197,1.945,2.659,0.082,0.000,0.000,-0.018,6.050,0.753,1.87%,IFF,45950610
006078,40272,2014-12-31,2015-09-30,2015-12-31,29.497,0.192,13.881,22.574,22.702,22.659,22.659,3.134,19.373,0.355,0.140,0.229,0.201,0.473,0.181,0.168,0.198,0.271,0.242,0.245,0.271,0.188,0.271,0.320,0.253,0.398,0.616,0.383,0.398,0.383,0.047,0.046,0.191,0.331,0.316,0.280,1.455,0.039,0.269,0.475,1.263,0.894,0.263,0.774,2.909,0.622,0.566,0.443,1.309,10.277,13.248,0.709,2.061,3.079,138.428,2.865,0.841,5.686,7.005,1.197,1.945,2.659,0.082,0.000,0.000,-0.018,6.031,0.750,1.87%,IFF,45950610
006078,40272,2014-12-31,2015-09-30,2016-01-31,28.836,0.192,13.881,22.068,22.194,22.152,22.152,3.064,18.939,0.355,0.140,0.229,0.201,0.473,0.181,0.168,0.198,0.271,0.242,0.245,0.271,0.188,0.271,0.320,0.253,0.398,0.616,0.383,0.398,0.383,0.047,0.046,0.191,0.331,0.316,0.280,1.455,0.039,0.269,0.475,1.263,0.894,0.263,0.774,2.909,0.622,0.566,0.443,1.309,10.277,13.248,0.709,2.061,3.079,138.428,2.865,0.841,5.686,7.005,1.197,1.945,2.659,0.082,0.000,0.000,-0.018,5.896,0.734,1.92%,IFF,45950610
006078,40272,2015-12-31,2015-12-31,2016-02-29,24.261,0.173,15.170,19.563,19.637,20.017,20.017,2.742,19.118,0.397,0.139,0.232,0.202,0.479,0.178,0.168,0.194,0.264,0.239,0.222,0.270,0.192,0.270,0.365,0.265,0.389,0.628,0.370,0.423,0.371,0.056,0.052,0.086,0.405,0.369,0.288,1.525,0.124,0.349,0.441,0.945,0.584,0.204,0.767,2.902,0.567,0.571,0.463,1.337,9.069,11.781,0.245,1.168,1.962,134.790,2.719,0.838,5.861,5.990,1.194,1.901,4.236,0.081,0.000,0.000,-0.004,5.011,1.022,2.17%,IFF,45950610
006078,40272,2015-12-31,2015-12-31,2016-03-31,26.534,0.173,15.170,21.547,21.629,22.048,22.048,2.999,20.909,0.397,0.139,0.232,0.202,0.479,0.178,0.168,0.194,0.264,0.239,0.222,0.270,0.192,0.270,0.365,0.265,0.389,0.628,0.370,0.423,0.371,0.056,0.052,0.086,0.405,0.369,0.288,1.525,0.124,0.349,0.441,0.945,0.584,0.204,0.767,2.902,0.567,0.571,0.463,1.337,9.069,11.781,0.245,1.168,1.962,134.790,2.719,0.838,5.861,5.990,1.194,1.901,4.236,0.081,0.000,0.000,-0.004,5.480,1.126,1.97%,IFF,45950610
006078,40272,2015-12-31,2015-12-31,2016-04-30,27.864,0.173,15.170,22.627,22.713,23.153,23.153,3.149,21.957,0.397,0.139,0.232,0.202,0.479,0.178,0.168,0.194,0.264,0.239,0.222,0.270,0.192,0.270,0.365,0.265,0.389,0.628,0.370,0.423,0.371,0.056,0.052,0.086,0.405,0.369,0.288,1.525,0.124,0.349,0.441,0.945,0.584,0.204,0.767,2.902,0.567,0.571,0.463,1.337,9.069,11.781,0.245,1.168,1.962,134.790,2.719,0.838,5.861,5.990,1.194,1.901,4.236,0.081,0.000,0.000,-0.004,5.755,1.182,1.87%,IFF,45950610
006078,40272,2015-12-31,2016-03-31,2016-05-31,30.283,0.180,14.224,24.340,24.525,25.545,25.545,3.392,23.709,0.407,0.135,0.235,0.203,0.479,0.177,0.167,0.193,0.255,0.233,0.222,0.257,0.176,0.257,0.353,0.262,0.376,0.595,0.403,0.441,0.404,0.044,0.040,0.151,0.349,0.340,0.308,1.671,0.086,0.296,0.484,1.069,0.651,0.204,0.760,3.112,0.670,0.582,0.476,1.398,9.633,12.994,0.510,1.638,2.517,141.804,2.701,0.785,5.310,6.118,1.122,1.884,3.000,0.081,0.000,0.000,-0.006,6.307,1.437,1.74%,IFF,45950610
006078,40272,2015-12-31,2016-03-31,2016-06-30,29.595,0.180,14.224,23.787,23.968,24.964,24.964,3.315,23.171,0.407,0.135,0.235,0.203,0.479,0.177,0.167,0.193,0.255,0.233,0.222,0.257,0.176,0.257,0.353,0.262,0.376,0.595,0.403,0.441,0.404,0.044,0.040,0.151,0.349,0.340,0.308,1.671,0.086,0.296,0.484,1.069,0.651,0.204,0.760,3.112,0.670,0.582,0.476,1.398,9.633,12.994,0.510,1.638,2.517,141.804,2.701,0.785,5.310,6.118,1.122,1.884,3.000,0.081,0.000,0.000,-0.006,6.164,1.404,1.78%,IFF,45950610
006078,40272,2015-12-31,2016-03-31,2016-07-31,31.281,0.180,14.224,25.142,25.333,26.386,26.386,3.504,24.490,0.407,0.135,0.235,0.203,0.479,0.177,0.167,0.193,0.255,0.233,0.222,0.257,0.176,0.257,0.353,0.262,0.376,0.595,0.403,0.441,0.404,0.044,0.040,0.151,0.349,0.340,0.308,1.671,0.086,0.296,0.484,1.069,0.651,0.204,0.760,3.112,0.670,0.582,0.476,1.398,9.633,12.994,0.510,1.638,2.517,141.804,2.701,0.785,5.310,6.118,1.122,1.884,3.000,0.081,0.000,0.000,-0.006,6.515,1.484,1.68%,IFF,45950610
006078,40272,2015-12-31,2016-06-30,2016-08-31,31.881,0.167,14.575,25.663,25.806,26.548,26.548,3.607,26.149,0.411,0.138,0.237,0.205,0.481,0.181,0.170,0.188,0.259,0.224,0.222,0.262,0.174,0.262,0.362,0.261,0.369,0.578,0.421,0.468,0.421,0.043,0.039,0.161,0.342,0.338,0.330,1.813,0.101,0.300,0.500,1.024,0.596,0.204,0.748,3.243,0.721,0.592,0.494,1.456,9.238,12.267,0.538,1.608,2.443,143.119,2.684,0.767,5.230,5.911,1.089,1.885,2.994,0.081,0.000,0.000,-0.000,6.589,1.591,1.62%,IFF,45950610
006078,40272,2015-12-31,2016-06-30,2016-09-30,32.891,0.167,14.575,26.476,26.624,27.389,27.389,3.722,26.977,0.411,0.138,0.237,0.205,0.481,0.181,0.170,0.188,0.259,0.224,0.222,0.262,0.174,0.262,0.362,0.261,0.369,0.578,0.421,0.468,0.421,0.043,0.039,0.161,0.342,0.338,0.330,1.813,0.101,0.300,0.500,1.024,0.596,0.204,0.748,3.243,0.721,0.592,0.494,1.456,9.238,12.267,0.538,1.608,2.443,143.119,2.684,0.767,5.230,5.911,1.089,1.885,2.994,0.081,0.000,0.000,-0.000,6.798,1.641,1.79%,IFF,45950610
006078,40272,2015-12-31,2016-06-30,2016-10-31,30.086,0.167,14.575,24.219,24.354,25.054,25.054,3.404,24.677,0.411,0.138,0.237,0.205,0.481,0.181,0.170,0.188,0.259,0.224,0.222,0.262,0.174,0.262,0.362,0.261,0.369,0.578,0.421,0.468,0.421,0.043,0.039,0.161,0.342,0.338,0.330,1.813,0.101,0.300,0.500,1.024,0.596,0.204,0.748,3.243,0.721,0.592,0.494,1.456,9.238,12.267,0.538,1.608,2.443,143.119,2.684,0.767,5.230,5.911,1.089,1.885,2.994,0.081,0.000,0.000,-0.000,6.219,1.501,1.96%,IFF,45950610
006078,40272,2015-12-31,2016-09-30,2016-11-30,27.369,0.149,15.949,22.626,22.711,24.066,24.066,3.132,20.533,0.445,0.132,0.232,0.200,0.479,0.170,0.164,0.179,0.247,0.209,0.222,0.249,0.162,0.249,0.351,0.250,0.364,0.579,0.420,0.477,0.420,0.044,0.039,0.184,0.331,0.330,0.337,1.905,0.121,0.315,0.501,0.951,0.625,0.204,0.777,3.231,0.718,0.591,0.498,1.446,8.722,11.730,0.583,1.592,2.379,142.228,2.712,0.761,5.212,5.835,1.079,1.864,2.969,0.081,0.000,0.000,-0.016,5.676,4.763,2.11%,IFF,45950610
006078,40272,2015-12-31,2016-09-30,2016-12-31,26.641,0.149,15.949,22.024,22.107,23.425,23.425,3.049,19.987,0.445,0.132,0.232,0.200,0.479,0.170,0.164,0.179,0.247,0.209,0.222,0.249,0.162,0.249,0.351,0.250,0.364,0.579,0.420,0.477,0.420,0.044,0.039,0.184,0.331,0.330,0.337,1.905,0.121,0.315,0.501,0.951,0.625,0.204,0.777,3.231,0.718,0.591,0.498,1.446,8.722,11.730,0.583,1.592,2.379,142.228,2.712,0.761,5.212,5.835,1.079,1.864,2.969,0.081,0.000,0.000,-0.016,5.525,4.637,2.17%,IFF,45950610
006078,40272,2015-12-31,2016-09-30,2017-01-31,26.501,0.149,15.949,21.908,21.991,23.302,23.302,3.033,19.882,0.445,0.132,0.232,0.200,0.479,0.170,0.164,0.179,0.247,0.209,0.222,0.249,0.162,0.249,0.351,0.250,0.364,0.579,0.420,0.477,0.420,0.044,0.039,0.184,0.331,0.330,0.337,1.905,0.121,0.315,0.501,0.951,0.625,0.204,0.777,3.231,0.718,0.591,0.498,1.446,8.722,11.730,0.583,1.592,2.379,142.228,2.712,0.761,5.212,5.835,1.079,1.864,2.969,0.081,0.000,0.000,-0.016,5.496,4.612,2.18%,IFF,45950610
006078,40272,2016-12-31,2016-12-31,2017-02-28,26.902,0.179,14.773,22.487,22.608,24.891,24.891,3.188,18.556,0.472,0.130,0.232,0.199,0.477,0.168,0.163,0.186,0.244,0.221,0.227,0.252,0.178,0.252,0.423,0.271,0.370,0.603,0.395,0.491,0.396,0.057,0.048,0.136,0.368,0.342,0.330,1.837,0.195,0.377,0.447,0.803,0.596,0.224,0.764,3.076,0.639,0.594,0.496,1.467,8.103,10.872,0.361,1.132,1.791,131.395,2.758,0.805,5.726,5.653,1.155,1.916,4.385,0.082,0.000,0.000,-0.034,5.952,4.197,2.04%,IFF,45950610
006078,40272,2016-12-31,2016-12-31,2017-03-31,28.341,0.179,14.773,23.708,23.836,26.244,26.244,3.359,19.548,0.472,0.130,0.232,0.199,0.477,0.168,0.163,0.186,0.244,0.221,0.227,0.252,0.178,0.252,0.423,0.271,0.370,0.603,0.395,0.491,0.396,0.057,0.048,0.136,0.368,0.342,0.330,1.837,0.195,0.377,0.447,0.803,0.596,0.224,0.764,3.076,0.639,0.594,0.496,1.467,8.103,10.872,0.361,1.132,1.791,131.395,2.758,0.805,5.726,5.653,1.155,1.916,4.385,0.082,0.000,0.000,-0.034,6.270,4.425,1.93%,IFF,45950610
006078,40272,2016-12-31,2016-12-31,2017-04-30,29.637,0.179,14.773,24.792,24.926,27.444,27.444,3.512,20.442,0.472,0.130,0.232,0.199,0.477,0.168,0.163,0.186,0.244,0.221,0.227,0.252,0.178,0.252,0.423,0.271,0.370,0.603,0.395,0.491,0.396,0.057,0.048,0.136,0.368,0.342,0.330,1.837,0.195,0.377,0.447,0.803,0.596,0.224,0.764,3.076,0.639,0.594,0.496,1.467,8.103,10.872,0.361,1.132,1.791,131.395,2.758,0.805,5.726,5.653,1.155,1.916,4.385,0.082,0.000,0.000,-0.034,6.557,4.627,1.85%,IFF,45950610
006078,40272,2016-12-31,2017-03-31,2017-05-31,29.825,0.155,16.523,24.449,24.579,27.414,27.414,3.445,20.722,0.475,0.127,0.225,0.193,0.473,0.160,0.160,0.173,0.241,0.198,0.227,0.243,0.158,0.243,0.342,0.237,0.362,0.583,0.416,0.505,0.416,0.046,0.038,0.168,0.333,0.337,0.347,2.019,0.177,0.347,0.478,0.829,0.613,0.224,0.752,3.240,0.709,0.598,0.507,1.493,8.403,11.205,0.485,1.383,2.073,140.283,2.819,0.765,5.277,6.266,1.113,1.910,3.438,0.083,0.000,0.000,-0.030,6.697,6.298,1.86%,IFF,45950610
006078,40272,2016-12-31,2017-03-31,2017-06-30,29.200,0.155,16.523,23.936,24.064,26.839,26.839,3.372,20.288,0.475,0.127,0.225,0.193,0.473,0.160,0.160,0.173,0.241,0.198,0.227,0.243,0.158,0.243,0.342,0.237,0.362,0.583,0.416,0.505,0.416,0.046,0.038,0.168,0.333,0.337,0.347,2.019,0.177,0.347,0.478,0.829,0.613,0.224,0.752,3.240,0.709,0.598,0.507,1.493,8.403,11.205,0.485,1.383,2.073,140.283,2.819,0.765,5.277,6.266,1.113,1.910,3.438,0.083,0.000,0.000,-0.030,6.556,6.166,1.90%,IFF,45950610
006078,40272,2016-12-31,2017-03-31,2017-07-31,28.806,0.155,16.523,23.613,23.740,26.477,26.477,3.327,20.014,0.475,0.127,0.225,0.193,0.473,0.160,0.160,0.173,0.241,0.198,0.227,0.243,0.158,0.243,0.342,0.237,0.362,0.583,0.416,0.505,0.416,0.046,0.038,0.168,0.333,0.337,0.347,2.019,0.177,0.347,0.478,0.829,0.613,0.224,0.752,3.240,0.709,0.598,0.507,1.493,8.403,11.205,0.485,1.383,2.073,140.283,2.819,0.765,5.277,6.266,1.113,1.910,3.438,0.083,0.000,0.000,-0.030,6.468,6.083,1.92%,IFF,45950610
006078,40272,2016-12-31,2017-06-30,2017-08-31,29.127,0.157,16.783,24.136,24.264,27.591,27.591,3.366,24.632,0.499,0.123,0.223,0.189,0.471,0.155,0.157,0.173,0.237,0.197,0.227,0.239,0.159,0.239,0.361,0.239,0.356,0.569,0.430,0.527,0.430,0.046,0.038,0.156,0.335,0.340,0.361,2.148,0.186,0.348,0.483,0.794,0.487,0.224,0.705,3.310,0.750,0.609,0.522,1.562,7.833,10.499,0.448,1.323,1.991,140.711,2.825,0.756,5.262,6.452,1.103,1.940,3.597,0.085,0.000,0.000,-0.010,6.455,9.316,1.87%,IFF,45950610
006078,40272,2016-12-31,2017-06-30,2017-09-30,30.417,0.157,16.783,25.205,25.339,28.813,28.813,3.515,25.723,0.499,0.123,0.223,0.189,0.471,0.155,0.157,0.173,0.237,0.197,0.227,0.239,0.159,0.239,0.361,0.239,0.356,0.569,0.430,0.527,0.430,0.046,0.038,0.156,0.335,0.340,0.361,2.148,0.186,0.348,0.483,0.794,0.487,0.224,0.705,3.310,0.750,0.609,0.522,1.562,7.833,10.499,0.448,1.323,1.991,140.711,2.825,0.756,5.262,6.452,1.103,1.940,3.597,0.085,0.000,0.000,-0.010,6.741,9.728,1.93%,IFF,45950610
006078,40272,2016-12-31,2017-06-30,2017-10-31,31.377,0.157,16.783,26.000,26.138,29.722,29.722,3.626,26.534,0.499,0.123,0.223,0.189,0.471,0.155,0.157,0.173,0.237,0.197,0.227,0.239,0.159,0.239,0.361,0.239,0.356,0.569,0.430,0.527,0.430,0.046,0.038,0.156,0.335,0.340,0.361,2.148,0.186,0.348,0.483,0.794,0.487,0.224,0.705,3.310,0.750,0.609,0.522,1.562,7.833,10.499,0.448,1.323,1.991,140.711,2.825,0.756,5.262,6.452,1.103,1.940,3.597,0.085,0.000,0.000,-0.010,6.953,10.035,1.87%,IFF,45950610
